url,status,title,address_street,area,quartos,suite,banheiros,vagas,andar,pet,mobiliado,metro_proximo,Aluguel,Condomínio,IPTU,Seguro incêndio,Taxa de serviço,Total
https://www.quintoandar.com.br/imovel/895079633/alugar/casa-2-quartos-penha-de-franca-sao-paulo?from_route=%22search_results%22&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A80%2C%22personalization%22%3Atrue%7D,success,"Casa de condomínio para alugar com 80m², 2 quartos e sem vaga",Avenida Amador Bueno da Veiga,80,2,1,2,,,sim,não,não,R$ 1.900,Incluso,R$ 41,R$ 32,R$ 49,R$ 2.022
https://www.quintoandar.com.br/imovel/893138692/alugar/casa-1-quarto-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&house_tags=rentPriceDecreased&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A6%2C%22personalization%22%3Afalse%7D,success,"Casa de condomínio para alugar com 60m², 1 quarto e 1 vaga",Avenida Amador Bueno da Veiga,60,1,1,1,1.0,,não,não,não,R$ 810,R$ 0,R$ 200,R$ 14,R$ 20,R$ 1.044
https://www.quintoandar.com.br/imovel/895107676/alugar/apartamento-2-quartos-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A0%2C%22personalization%22%3Afalse%7D,success,"Apartamento para alugar com 49m², 2 quartos e sem vaga",Condomínios em São Paulo,49,2,0,1,,Até 3° andar,sim,não,sim,R$ 1.500,R$ 118,R$ 92,R$ 20,R$ 38,R$ 1.768
https://www.quintoandar.com.br/imovel/893526417/alugar/casa-3-quartos-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A83%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 185m², 3 quartos e 3 vagas",Rua Jaborandi,185,3,1,2,3.0,,sim,não,não,R$ 3.780,Incluso,R$ 100,R$ 63,R$ 97,R$ 4.040
https://www.quintoandar.com.br/imovel/894903164/alugar/apartamento-2-quartos-penha-de-franca-sao-paulo?from_route=%22search_results%22&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A94%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 81m², 2 quartos e 1 vaga",Condomínios em São Paulo,81,2,0,1,1.0,Até 3° andar,não,não,sim,R$ 2.476,R$ 300,R$ 85,R$ 32,R$ 64,R$ 2.957
https://www.quintoandar.com.br/imovel/894097794/alugar/apartamento-2-quartos-penha-de-franca-sao-paulo?from_route=%22search_results%22&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A7%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 74m², 2 quartos e 1 vaga",Condomínios em São Paulo,74,2,0,1,1.0,4° a 7° andar,sim,não,não,R$ 1.500,R$ 887,R$ 107,R$ 20,R$ 38,R$ 2.552
https://www.quintoandar.com.br/imovel/895053253/alugar/apartamento-2-quartos-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&house_tags=rentPriceDecreased&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A42%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 75m², 2 quartos e sem vaga",Rua Nunes de Siqueira,75,2,0,2,,Até 3° andar,sim,sim,não,R$ 2.000,R$ 600,R$ 0,R$ 26,R$ 51,R$ 2.677
https://www.quintoandar.com.br/imovel/895101365/alugar/apartamento-1-quarto-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=newAd&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A68%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 26m², 1 quarto e sem vaga",Rua Ingu,26,1,1,1,,4° a 7° andar,não,não,sim,R$ 1.600,R$ 300,R$ 0,R$ 21,R$ 41,R$ 1.962
https://www.quintoandar.com.br/imovel/895107476/alugar/apartamento-2-quartos-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A1%2C%22personalization%22%3Afalse%7D,success,"Apartamento para alugar com 55m², 2 quartos e 1 vaga",Condomínios em São Paulo,55,2,0,1,1.0,Até 3° andar,sim,não,sim,R$ 2.250,R$ 400,R$ 0,R$ 29,R$ 58,R$ 2.737
https://www.quintoandar.com.br/imovel/895045236/alugar/apartamento-1-quarto-penha-de-franca-sao-paulo?from_route=%22search_results%22&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A46%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 32m², 1 quarto e sem vaga",Condomínios em São Paulo,32,1,1,1,,16° a 19° andar,sim,não,sim,R$ 1.800,Incluso,R$ 0,R$ 23,R$ 46,R$ 1.869
https://www.quintoandar.com.br/imovel/895086478/alugar/apartamento-1-quarto-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A48%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 26m², 1 quarto e sem vaga",Condomínios em São Paulo,26,1,1,1,,8° a 11° andar,sim,não,sim,R$ 1.825,R$ 240,R$ 0,R$ 24,R$ 47,R$ 2.136
https://www.quintoandar.com.br/imovel/894209480/alugar/casa-1-quarto-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A62%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 50m², 1 quarto e sem vaga",Rua Paracanã,50,1,0,1,,,não,não,não,R$ 1.520,Incluso,R$ 0,R$ 26,R$ 39,R$ 1.585
https://www.quintoandar.com.br/imovel/895016196/alugar/apartamento-2-quartos-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A58%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 46m², 2 quartos e sem vaga",Condomínios em São Paulo,46,2,0,1,,Até 3° andar,não,não,não,R$ 1.800,R$ 220,R$ 7,R$ 23,R$ 46,R$ 2.096
https://www.quintoandar.com.br/imovel/895043029/alugar/apartamento-1-quarto-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&house_tags=rentPriceDecreased&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A73%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 30m², 1 quarto e sem vaga",Condomínios em São Paulo,30,1,0,1,,8° a 11° andar,sim,não,sim,R$ 1.499,R$ 250,R$ 7,R$ 19,R$ 38,R$ 1.813
https://www.quintoandar.com.br/imovel/893207870/alugar/casa-2-quartos-penha-de-franca-sao-paulo?from_route=%22search_results%22&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A3%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 70m², 2 quartos e sem vaga",Avenida Amador Bueno da Veiga,70,2,0,1,,,sim,não,não,R$ 1.900,R$ 0,R$ 75,R$ 32,R$ 49,R$ 2.056
https://www.quintoandar.com.br/imovel/893699713/alugar/apartamento-1-quarto-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A56%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 48m², 1 quarto e sem vaga",Condomínios em São Paulo,48,1,0,1,,Até 3° andar,sim,não,sim,R$ 1.595,R$ 360,R$ 134,R$ 21,R$ 41,R$ 2.151
https://www.quintoandar.com.br/imovel/894560622/alugar/apartamento-3-quartos-penha-de-franca-sao-paulo?from_route=%22search_results%22&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A66%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 83m², 3 quartos e 1 vaga",Condomínios em São Paulo,83,3,1,2,1.0,4° a 7° andar,sim,sim,sim,R$ 3.000,R$ 920,R$ 39,R$ 39,R$ 77,R$ 4.075
https://www.quintoandar.com.br/imovel/894232095/alugar/apartamento-2-quartos-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A4%2C%22personalization%22%3Afalse%7D,success,"Apartamento para alugar com 40m², 2 quartos e sem vaga",Condomínios em São Paulo,40,2,0,1,,Até 3° andar,sim,não,sim,R$ 1.650,R$ 369,R$ 8,R$ 21,R$ 42,R$ 2.090
https://www.quintoandar.com.br/imovel/893932691/alugar/apartamento-2-quartos-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A74%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 65m², 2 quartos e 1 vaga",Condomínios em São Paulo,65,2,0,1,1.0,4° a 7° andar,sim,não,não,R$ 2.100,R$ 0,R$ 0,R$ 27,R$ 54,R$ 2.181
https://www.quintoandar.com.br/imovel/894975473/alugar/casa-1-quarto-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A25%2C%22personalization%22%3Atrue%7D,success,"Casa de condomínio para alugar com 22m², 1 quarto e sem vaga",Condomínios em São Paulo,22,1,0,1,,,sim,não,sim,R$ 1.200,Incluso,R$ 0,R$ 20,R$ 31,R$ 1.251
https://www.quintoandar.com.br/imovel/894494784/alugar/kitnet-1-quarto-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=newAd&house_tags=rentPriceDecreased&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A34%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 33m², 1 quarto e 1 vaga",Condomínios em São Paulo,33,1,0,1,1.0,4° a 7° andar,sim,não,não,R$ 1.510,R$ 680,R$ 224,R$ 20,R$ 39,R$ 2.473
https://www.quintoandar.com.br/imovel/895088444/alugar/apartamento-1-quarto-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A15%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 27m², 1 quarto e sem vaga",Condomínios em São Paulo,27,1,1,1,,16° a 19° andar,sim,não,sim,R$ 1.400,R$ 230,R$ 0,R$ 18,R$ 36,R$ 1.684
https://www.quintoandar.com.br/imovel/893809827/alugar/kitnet-1-quarto-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A9%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 24m², 1 quarto e sem vaga",Rua Betari,24,1,0,1,,Até 3° andar,não,não,sim,R$ 1.250,R$ 200,R$ 0,R$ 16,R$ 32,R$ 1.498
https://www.quintoandar.com.br/imovel/895078528/alugar/casa-2-quartos-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=newAd&house_tags=rentPriceDecreased&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A10%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 70m², 2 quartos e 1 vaga",Rua José Flávio,70,2,0,1,1.0,,sim,não,sim,R$ 2.500,Incluso,R$ 0,R$ 42,R$ 64,R$ 2.606
https://www.quintoandar.com.br/imovel/894687355/alugar/apartamento-1-quarto-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A52%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 35m², 1 quarto e sem vaga",Condomínios em São Paulo,35,1,0,1,,Até 3° andar,sim,não,não,R$ 1.239,R$ 245,R$ 80,R$ 16,R$ 32,R$ 1.612
https://www.quintoandar.com.br/imovel/893606473/alugar/apartamento-1-quarto-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A95%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 38m², 1 quarto e sem vaga",Rua Paracanã,38,1,0,1,,Até 3° andar,sim,não,sim,R$ 1.500,R$ 180,R$ 12,R$ 20,R$ 38,R$ 1.750
https://www.quintoandar.com.br/imovel/895090653/alugar/apartamento-2-quartos-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=newAd&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A90%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 74m², 2 quartos e 1 vaga",Condomínios em São Paulo,74,2,0,2,1.0,Até 3° andar,não,não,sim,R$ 2.600,R$ 121,R$ 180,R$ 33,R$ 67,R$ 3.001
https://www.quintoandar.com.br/imovel/895101007/alugar/apartamento-1-quarto-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A45%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 27m², 1 quarto e sem vaga",Rua Ingu,27,1,1,1,,12° a 15° andar,sim,não,sim,R$ 1.406,R$ 350,R$ 0,R$ 18,R$ 36,R$ 1.810
https://www.quintoandar.com.br/imovel/894097794/alugar/apartamento-2-quartos-penha-de-franca-sao-paulo?from_route=%22search_results%22&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A7%2C%22personalization%22%3Afalse%7D,success,"Apartamento para alugar com 74m², 2 quartos e 1 vaga",Condomínios em São Paulo,74,2,0,1,1.0,4° a 7° andar,sim,não,não,R$ 1.500,R$ 887,R$ 107,R$ 20,R$ 38,R$ 2.552
https://www.quintoandar.com.br/imovel/894906659/alugar/apartamento-2-quartos-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A86%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 41m², 2 quartos e 1 vaga",Condomínios em São Paulo,41,2,0,1,1.0,8° a 11° andar,não,sim,não,R$ 2.000,R$ 500,R$ 0,R$ 26,R$ 51,R$ 2.577
https://www.quintoandar.com.br/imovel/894974466/alugar/apartamento-1-quarto-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=rentPriceDecreased&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A26%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 30m², 1 quarto e 1 vaga",Rua Capitão Avelino Carneiro,30,1,0,1,1.0,4° a 7° andar,sim,não,não,R$ 1.487,R$ 400,R$ 98,R$ 19,R$ 38,R$ 2.042
https://www.quintoandar.com.br/imovel/895107418/alugar/apartamento-1-quarto-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A8%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 27m², 1 quarto e sem vaga",Rua Ingu,27,1,1,1,,16° a 19° andar,não,não,sim,R$ 1.800,Incluso,R$ 0,R$ 23,R$ 46,R$ 1.869
https://www.quintoandar.com.br/imovel/895091460/alugar/apartamento-1-quarto-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=newAd&house_tags=rentPriceDecreased&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A59%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 28m², 1 quarto e sem vaga",Rua Ingu,28,1,0,1,,4° a 7° andar,sim,não,sim,R$ 1.350,R$ 300,R$ 1,R$ 18,R$ 34,R$ 1.703
https://www.quintoandar.com.br/imovel/894353775/alugar/apartamento-2-quartos-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&house_tags=rentPriceDecreased&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A93%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 40m², 2 quartos e 1 vaga",Condomínios em São Paulo,40,2,0,1,1.0,4° a 7° andar,sim,não,não,R$ 1.270,R$ 650,R$ 0,R$ 17,R$ 32,R$ 1.969
https://www.quintoandar.com.br/imovel/894884148/alugar/apartamento-1-quarto-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A33%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 44m², 1 quarto e sem vaga",Rua Arnaldo Vallardi Portilho,44,1,0,1,,Até 3° andar,sim,não,sim,R$ 1.650,R$ 250,R$ 180,R$ 21,R$ 42,R$ 2.143
https://www.quintoandar.com.br/imovel/893254139/alugar/casa-3-quartos-penha-de-franca-sao-paulo?from_route=%22search_results%22&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A27%2C%22personalization%22%3Atrue%7D,success,"Casa de condomínio para alugar com 132m², 3 quartos e 3 vagas",Rua José Flávio,132,3,1,3,3.0,,sim,não,sim,R$ 3.500,R$ 260,R$ 68,R$ 58,R$ 90,R$ 3.976
https://www.quintoandar.com.br/imovel/895037939/alugar/casa-1-quarto-penha-de-franca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%227822ecfc-4ddf-4030-bbad-a04b50f632ad%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A91%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 60m², 1 quarto e sem vaga",Rua Antônio Lobo,60,1,0,1,,,não,não,não,R$ 1.510,Incluso,R$ 200,R$ 25,R$ 39,R$ 1.774
