url,status,title,address_street,area,quartos,suite,banheiros,vagas,andar,pet,mobiliado,metro_proximo,Aluguel,Condomínio,IPTU,Seguro incêndio,Taxa de serviço,Total
https://www.quintoandar.com.br/imovel/893484774/alugar/casa-2-quartos-itaquera-sao-paulo?from_route=%22search_results%22&search_id=%22ec3c4a01-5a78-4d2a-b1ac-4fced7710c35%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A75%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 60m², 2 quartos e sem vaga",Rua Dona Maria de Camargo,60 m²,60,0,1,,,não,não,sim,R$ 1.290,Incluso,R$ 24,R$ 22,R$ 33,R$ 1.369
https://www.quintoandar.com.br/imovel/894731493/alugar/apartamento-1-quarto-itaquera-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%22ec3c4a01-5a78-4d2a-b1ac-4fced7710c35%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A57%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 35m², 1 quarto e sem vaga",Condomínios em São Paulo,35 m²,35,0,1,,Até 3° andar,não,sim,sim,R$ 1.140,R$ 185,R$ 35,R$ 15,R$ 29,R$ 1.404
https://www.quintoandar.com.br/imovel/895078286/alugar/apartamento-3-quartos-itaquera-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%22ec3c4a01-5a78-4d2a-b1ac-4fced7710c35%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A76%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 95m², 3 quartos e 1 vaga",Condomínios em São Paulo,95 m²,95,1,2,1.0,4° a 7° andar,sim,não,sim,R$ 2.750,R$ 600,R$ 94,R$ 35,R$ 71,R$ 3.550
https://www.quintoandar.com.br/imovel/895086546/alugar/apartamento-3-quartos-itaquera-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&house_tags=rentPriceDecreased&search_id=%22ec3c4a01-5a78-4d2a-b1ac-4fced7710c35%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A36%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 120m², 3 quartos e 1 vaga",Rua Álvaro de Mendonça,120 m²,120,1,2,1.0,4° a 7° andar,sim,não,sim,R$ 2.150,R$ 623,R$ 91,R$ 28,R$ 55,R$ 2.947
https://www.quintoandar.com.br/imovel/894340348/alugar/apartamento-2-quartos-itaquera-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22ec3c4a01-5a78-4d2a-b1ac-4fced7710c35%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A5%2C%22personalization%22%3Afalse%7D,success,"Apartamento para alugar com 42m², 2 quartos e 1 vaga",Condomínios em São Paulo,42 m²,42,0,1,1.0,Até 3° andar,sim,não,não,R$ 1.500,R$ 230,R$ 94,R$ 20,R$ 38,R$ 1.882
https://www.quintoandar.com.br/imovel/895077064/alugar/apartamento-2-quartos-itaquera-sao-paulo?from_route=%22search_results%22&house_tags=rentPriceDecreased&search_id=%22ec3c4a01-5a78-4d2a-b1ac-4fced7710c35%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A66%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 52m², 2 quartos e sem vaga",Condomínios em São Paulo,52 m²,52,1,2,,Até 3° andar,sim,não,não,R$ 1.767,R$ 200,R$ 0,R$ 23,R$ 45,R$ 2.035
https://www.quintoandar.com.br/imovel/894801010/alugar/casa-1-quarto-itaquera-sao-paulo?from_route=%22search_results%22&search_id=%22ec3c4a01-5a78-4d2a-b1ac-4fced7710c35%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A20%2C%22personalization%22%3Atrue%7D,success,"Casa de condomínio para alugar com 40m², 1 quarto e sem vaga",Condomínios em São Paulo,40 m²,40,0,1,,4° a 7° andar,sim,não,sim,R$ 1.200,Incluso,R$ 0,R$ 20,R$ 31,R$ 1.251
https://www.quintoandar.com.br/imovel/894725544/alugar/apartamento-2-quartos-itaquera-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&search_id=%22ec3c4a01-5a78-4d2a-b1ac-4fced7710c35%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A7%2C%22personalization%22%3Afalse%7D,success,"Apartamento para alugar com 49m², 2 quartos e 1 vaga",Condomínios em São Paulo,49 m²,49,0,1,1.0,8° a 11° andar,sim,não,sim,R$ 1.650,R$ 510,R$ 109,R$ 21,R$ 42,R$ 2.332
https://www.quintoandar.com.br/imovel/894035353/alugar/apartamento-2-quartos-itaquera-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22ec3c4a01-5a78-4d2a-b1ac-4fced7710c35%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A25%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 40m², 2 quartos e 1 vaga",Condomínios em São Paulo,40 m²,40,0,1,1.0,16° a 19° andar,sim,não,não,R$ 1.500,R$ 360,R$ 0,R$ 20,R$ 38,R$ 1.918
https://www.quintoandar.com.br/imovel/893916669/alugar/apartamento-2-quartos-itaquera-sao-paulo?from_route=%22search_results%22&search_id=%22ec3c4a01-5a78-4d2a-b1ac-4fced7710c35%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A32%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 55m², 2 quartos e 1 vaga",Condomínios em São Paulo,55 m²,55,1,2,1.0,4° a 7° andar,sim,não,sim,R$ 2.000,R$ 450,R$ 0,R$ 26,R$ 51,R$ 2.527
