url,status,title,address_street,area,quartos,suite,banheiros,vagas,andar,pet,mobiliado,metro_proximo,Aluguel,Condomínio,IPTU,Seguro incêndio,Taxa de serviço,Total
https://www.quintoandar.com.br/imovel/894063359/alugar/kitnet-1-quarto-mooca-sao-paulo?from_route=%22search_results%22&house_tags=newAd&search_id=%22f44da942-3055-43d8-804e-7752aedc9862%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A5%2C%22personalization%22%3Afalse%7D,success,"Studio para alugar com 40m², 1 quarto e sem vaga",Rua Doutor Almeida Lima,40,1,0,1,,Até 3° andar,sim,sim,sim,R$ 1.732,R$ 180,R$ 0,R$ 22,R$ 44,R$ 1.978
https://www.quintoandar.com.br/imovel/895088230/alugar/apartamento-3-quartos-mooca-sao-paulo?from_route=%22search_results%22&search_id=%22f44da942-3055-43d8-804e-7752aedc9862%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A26%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 135m², 3 quartos e sem vaga",Condomínios em São Paulo,135,3,1,2,,Até 3° andar,não,não,não,R$ 3.800,R$ 75,R$ 184,R$ 49,R$ 98,R$ 4.206
https://www.quintoandar.com.br/imovel/894981207/alugar/apartamento-2-quartos-mooca-sao-paulo?from_route=%22search_results%22&house_tags=newAd&search_id=%22f44da942-3055-43d8-804e-7752aedc9862%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A76%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 37m², 2 quartos e sem vaga",Rua da Mooca,37,2,0,1,,16° a 19° andar,sim,não,sim,R$ 2.300,R$ 436,R$ 0,R$ 30,R$ 59,R$ 2.825
https://www.quintoandar.com.br/imovel/895080630/alugar/apartamento-2-quartos-mooca-sao-paulo?from_route=%22search_results%22&house_tags=newAd&search_id=%22f44da942-3055-43d8-804e-7752aedc9862%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A11%2C%22personalization%22%3Afalse%7D,success,"Apartamento para alugar com 40m², 2 quartos e sem vaga",Condomínios em São Paulo,40,2,0,1,,8° a 11° andar,não,não,sim,R$ 2.900,R$ 370,R$ 0,R$ 37,R$ 75,R$ 3.382
https://www.quintoandar.com.br/imovel/895012368/alugar/apartamento-1-quarto-mooca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22f44da942-3055-43d8-804e-7752aedc9862%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A75%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 32m², 1 quarto e sem vaga",Rua Guarapuava,32,1,0,1,,8° a 11° andar,não,sim,sim,R$ 3.000,Incluso,R$ 0,R$ 39,R$ 77,R$ 3.116
https://www.quintoandar.com.br/imovel/895071596/alugar/apartamento-2-quartos-mooca-sao-paulo?from_route=%22search_results%22&house_tags=rentPriceDecreased&search_id=%22f44da942-3055-43d8-804e-7752aedc9862%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A39%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 67m², 2 quartos e 1 vaga",Condomínios em São Paulo,67,2,1,2,1.0,12° a 15° andar,sim,sim,sim,R$ 4.040,R$ 1.000,R$ 209,R$ 52,R$ 104,R$ 5.405
https://www.quintoandar.com.br/imovel/895081237/alugar/apartamento-2-quartos-mooca-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22f44da942-3055-43d8-804e-7752aedc9862%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A67%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 40m², 2 quartos e sem vaga",Rua Conselheiro Lafaiette,40,2,0,1,,16° a 19° andar,sim,sim,sim,R$ 3.500,R$ 450,R$ 10,R$ 45,R$ 90,R$ 4.095
https://www.quintoandar.com.br/imovel/893827528/alugar/kitnet-1-quarto-mooca-sao-paulo?from_route=%22search_results%22&house_tags=rentPriceDecreased&search_id=%22f44da942-3055-43d8-804e-7752aedc9862%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A10%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 58m², 1 quarto e 1 vaga",Condomínios em São Paulo,58,1,1,2,1.0,Até 3° andar,sim,não,sim,R$ 3.070,R$ 1.058,R$ 155,R$ 39,R$ 79,R$ 4.401
https://www.quintoandar.com.br/imovel/894568688/alugar/apartamento-3-quartos-mooca-sao-paulo?from_route=%22search_results%22&house_tags=newAd&house_tags=rentPriceDecreased&search_id=%22f44da942-3055-43d8-804e-7752aedc9862%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A47%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 356m², 3 quartos e 3 vagas",Condomínios em São Paulo,356,3,3,5,3.0,Até 3° andar,sim,não,não,R$ 6.200,R$ 2.200,R$ 536,R$ 79,R$ 160,R$ 9.175
https://www.quintoandar.com.br/imovel/892799581/alugar/apartamento-2-quartos-mooca-sao-paulo?from_route=%22search_results%22&search_id=%22f44da942-3055-43d8-804e-7752aedc9862%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A65%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 76m², 2 quartos e 1 vaga",Rua Itajaí,76,2,1,2,1.0,4° a 7° andar,não,não,sim,R$ 4.500,R$ 1.100,R$ 0,R$ 58,R$ 116,R$ 5.791
