url,status,title,address_street,area,quartos,suite,banheiros,vagas,andar,pet,mobiliado,metro_proximo,Aluguel,Condomínio,IPTU,Seguro incêndio,Taxa de serviço,Total
https://www.quintoandar.com.br/imovel/894964103/alugar/kitnet-1-quarto-brooklin-sao-paulo?from_route=%22search_results%22&search_id=%22cd7a7b5f-7054-4491-b4ee-f3eaa4688957%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A77%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 25m², 1 quarto e sem vaga",Rua Eleutério,25,1.0,1,1,,20° a 23° andar,não,sim,sim,R$ 3.500,R$ 550,R$ 0,R$ 45,R$ 90,R$ 4.185
https://www.quintoandar.com.br/imovel/894600408/alugar/apartamento-3-quartos-brooklin-sao-paulo?from_route=%22search_results%22&house_tags=newAd&search_id=%22cd7a7b5f-7054-4491-b4ee-f3eaa4688957%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A2%2C%22personalization%22%3Afalse%7D,success,"Apartamento para alugar com 116m², 3 quartos e 2 vagas",Condomínios em São Paulo,116,3.0,2,3,2.0,Até 3° andar,sim,sim,sim,R$ 10.000,R$ 1.300,R$ 0,R$ 127,R$ 259,R$ 11.686
https://www.quintoandar.com.br/imovel/894999274/alugar/apartamento-1-quarto-brooklin-sao-paulo?from_route=%22search_results%22&search_id=%22cd7a7b5f-7054-4491-b4ee-f3eaa4688957%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A94%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 28m², 1 quarto e sem vaga",Avenida Santo Amaro,28,1.0,1,1,,8° a 11° andar,não,sim,sim,R$ 2.950,R$ 760,R$ 0,R$ 38,R$ 76,R$ 3.824
https://www.quintoandar.com.br/imovel/895066312/alugar/kitnet-1-quarto-brooklin-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22cd7a7b5f-7054-4491-b4ee-f3eaa4688957%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A27%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 26m², 1 quarto e sem vaga",Rua Eleutério,26,1.0,0,1,,8° a 11° andar,sim,não,sim,R$ 2.700,R$ 550,R$ 1,R$ 35,R$ 69,R$ 3.355
https://www.quintoandar.com.br/imovel/894955223/alugar/kitnet-1-quarto-brooklin-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=rentPriceDecreased&search_id=%22cd7a7b5f-7054-4491-b4ee-f3eaa4688957%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A58%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 32m², 1 quarto e 1 vaga",Avenida Portugal,32,1.0,0,1,1.0,16° a 19° andar,não,sim,sim,R$ 3.680,R$ 600,R$ 100,R$ 47,R$ 95,R$ 4.522
https://www.quintoandar.com.br/imovel/894355644/alugar/casa-3-quartos-brooklin-sao-paulo?from_route=%22search_results%22&house_tags=rentPriceDecreased&search_id=%22cd7a7b5f-7054-4491-b4ee-f3eaa4688957%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A45%2C%22personalization%22%3Atrue%7D,success,"Casa para alugar com 165m², 3 quartos e 2 vagas",Rua Tacoma,165,3.0,0,3,2.0,,sim,não,sim,R$ 8.400,Incluso,R$ 300,R$ 139,R$ 217,R$ 9.056
https://www.quintoandar.com.br/imovel/895072824/alugar/apartamento-1-quarto-brooklin-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&search_id=%22cd7a7b5f-7054-4491-b4ee-f3eaa4688957%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A36%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 44m², 1 quarto e 1 vaga",Condomínios em São Paulo,44,1.0,1,1,1.0,20° a 23° andar,sim,sim,sim,R$ 4.750,R$ 800,R$ 196,R$ 61,R$ 123,R$ 5.930
https://www.quintoandar.com.br/imovel/894889029/alugar/apartamento-2-quartos-brooklin-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22cd7a7b5f-7054-4491-b4ee-f3eaa4688957%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A41%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 74m², 2 quartos e 1 vaga",Condomínios em São Paulo,74,2.0,1,2,1.0,16° a 19° andar,sim,não,sim,R$ 7.000,R$ 1.324,R$ 251,R$ 89,R$ 181,R$ 8.845
https://www.quintoandar.com.br/imovel/894495360/alugar/apartamento-1-quarto-brooklin-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22cd7a7b5f-7054-4491-b4ee-f3eaa4688957%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A8%2C%22personalization%22%3Afalse%7D,success,"Apartamento para alugar com 30m², 1 quarto e sem vaga",Condomínios em São Paulo,30,1.0,1,1,,12° a 15° andar,não,sim,sim,R$ 3.300,R$ 308,R$ 74,R$ 42,R$ 85,R$ 3.809
https://www.quintoandar.com.br/imovel/895089314/alugar/apartamento-1-quarto-brooklin-sao-paulo?from_route=%22search_results%22&house_tags=newAd&search_id=%22cd7a7b5f-7054-4491-b4ee-f3eaa4688957%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A0%2C%22personalization%22%3Afalse%7D,success,"Apartamento para alugar com 33m², 1 quarto e 1 vaga",Avenida Santo Amaro,33,1.0,1,1,1.0,8° a 11° andar,não,sim,sim,R$ 3.100,R$ 1.035,R$ 7,R$ 40,R$ 80,R$ 4.262
https://www.quintoandar.com.br/imovel/895056619/alugar/apartamento-4-quartos-brooklin-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&search_id=%22cd7a7b5f-7054-4491-b4ee-f3eaa4688957%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A57%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 118m², 4 quartos e 2 vagas",Avenida Nova Independência,118,4.0,1,3,2.0,4° a 7° andar,sim,não,sim,R$ 10.000,R$ 2.070,R$ 617,R$ 127,R$ 259,R$ 13.073
https://www.quintoandar.com.br/imovel/895102083/alugar/kitnet-1-quarto-brooklin-sao-paulo?from_route=%22search_results%22&house_tags=exclusivity&house_tags=newAd&search_id=%22cd7a7b5f-7054-4491-b4ee-f3eaa4688957%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A7%2C%22personalization%22%3Atrue%7D,success,"Studio para alugar com 40m², 1 quarto e 1 vaga",Rua Guararapes,40,1.0,1,1,1.0,8° a 11° andar,sim,sim,sim,R$ 3.500,R$ 770,R$ 217,R$ 45,R$ 90,R$ 4.622
https://www.quintoandar.com.br/imovel/894073345/alugar/apartamento-4-quartos-brooklin-sao-paulo?from_route=%22search_results%22&house_tags=newAd&search_id=%22cd7a7b5f-7054-4491-b4ee-f3eaa4688957%22&search_rank=%7B%22sortMode%22%3A%22relevance%22%2C%22searchMode%22%3A%22list%22%2C%22resultsOrigin%22%3A%22search%22%2C%22rank%22%3A11%2C%22personalization%22%3Atrue%7D,success,"Apartamento para alugar com 160m², 4 quartos e 3 vagas",Avenida Portugal,160,4.0,3,3,3.0,4° a 7° andar,sim,não,sim,R$ 14.000,R$ 2.700,R$ 975,R$ 178,R$ 362,R$ 18.215
